auctionId,auctionSeason,auctionNumber,Item, Price ,Display Name,Category
202014,2020,14,Enchanter's Munition,1.5,Enchanter's Munition,Trade 1
202014,2020,14,Guild Button,0.25,Adventurers' Guild Button,Bonus
202014,2020,14,Minotaur Hide,3,Minotaur Hide,Trade 1
202014,2020,14,Mystic Silk,1.25,Mystic Silk,Trade 1
202014,2020,14,Oil of Enchantment,13,Oil of Enchantment,Trade 2
202014,2020,14,Patron Pin,8,Patron Pin,Premium
202014,2020,14,PCH,2,Potion Condensed Healing,Bonus
202014,2020,14,Philosopher's Stone,2.75,Philosopher's Stone,Trade 1
202014,2020,14,PYP,122,Ultra Rare,Ultra Rare
202014,2020,14,Wish,207,Wish Ring,Premium
202015,2020,15,1k Bonus,24.5,6th Tooth of Cavadar,Premium
202015,2020,15,2k Bonus,32,Hitchhiking Ghost: Shog,Premium
202015,2020,15,3 Star,1,Lenses of the Owl,Bonus
202015,2020,15,8k Bonus,255,Orb of Dragonkind (Old),Premium
202015,2020,15,Alchemist's Ink,4.75,Alchemist's Ink,Trade 1
202015,2020,15,Alchemist's Parchment,4,Alchemist's Parchment,Trade 1
202015,2020,15,Aragonite,22,Aragonite,Trade 2
202015,2020,15,"1,000 GP Gold Bar",15,"1,000 GP Gold Bar",Trade 2
202015,2020,15,Darkwood Plank,1,Darkwood Plank,Trade 1
202015,2020,15,Dwarven Steel,3.25,Dwarven Steel,Trade 1
202015,2020,15,Elven Bismuth,12,Elven Bismuth,Trade 2
202015,2020,15,Enchanter's Munition,1.5,Enchanter's Munition,Trade 1
202015,2020,15,Guild Button,0.25,Adventurers' Guild Button,Bonus
202015,2020,15,Minotaur Hide,1.75,Minotaur Hide,Trade 1
202015,2020,15,Mystic Silk,1,Mystic Silk,Trade 1
202015,2020,15,Oil of Enchantment,12.5,Oil of Enchantment,Trade 2
202015,2020,15,Patron Pin,12,Patron Pin,Premium
202015,2020,15,PCH,1.5,Potion Condensed Healing,Bonus
202015,2020,15,Philosopher's Stone,3.25,Philosopher's Stone,Trade 1
202015,2020,15,PYP,125,Ultra Rare,Ultra Rare
202015,2020,15,Wish,205,Wish Ring,Premium
20211,2021,1,1k Bonus,19.5,7th Tooth of Cavadar,Premium
20211,2021,1,2k Bonus,1,Goggles of Ethereal Vision,Premium
20211,2021,1,3 Star,3,Tankard of Celebration,Bonus
20211,2021,1,Treasure Chip,4,Treasure Chip (each),Preorder
20211,2021,1,8k Bonus,349,Orb of Dragonkind (Ancient),Premium
20211,2021,1,Alchemist's Ink,4,Alchemist's Ink,Trade 1
20211,2021,1,Alchemist's Parchment,3,Alchemist's Parchment,Trade 1
20211,2021,1,Aragonite,21,Aragonite,Trade 2
20211,2021,1,"1,000 GP Gold Bar",14,"1,000 GP Gold Bar",Trade 2
20211,2021,1,Darkwood Plank,0.75,Darkwood Plank,Trade 1
20211,2021,1,Dwarven Steel,3.25,Dwarven Steel,Trade 1
20211,2021,1,Elven Bismuth,11,Elven Bismuth,Trade 2
20211,2021,1,Enchanter's Munition,1.75,Enchanter's Munition,Trade 1
20211,2021,1,Guild Button,11,Adventurers' Guild Button,Bonus
20211,2021,1,Minotaur Hide,2,Minotaur Hide,Trade 1
20211,2021,1,Mystic Silk,1,Mystic Silk,Trade 1
20211,2021,1,Oil of Enchantment,11,Oil of Enchantment,Trade 2
20211,2021,1,Patron Pin,200,Patron Pin,Premium
20211,2021,1,PCH,2.25,Potion Condensed Healing,Bonus
20211,2021,1,Philosopher's Stone,2.5,Philosopher's Stone,Trade 1
20211,2021,1,Preorder Bonus,1,Potion Re-Pete Healing,Preorder
20211,2021,1,PYP,115,Ultra Rare,Ultra Rare
20211,2021,1,Wish,210,Wish Ring,Premium
20212,2021,2,1k Bonus,25,7th Tooth of Cavadar,Premium
20212,2021,2,2k Bonus,5,Goggles of Ethereal Vision,Premium
20212,2021,2,3 Star,3,Tankard of Celebration,Bonus
20212,2021,2,Treasure Chip,3.67,Treasure Chip (each),Preorder
20212,2021,2,8k Bonus,351,Orb of Dragonkind (Ancient),Premium
20212,2021,2,Alchemist's Ink,3.75,Alchemist's Ink,Trade 1
20212,2021,2,Alchemist's Parchment,2.5,Alchemist's Parchment,Trade 1
20212,2021,2,Aragonite,17,Aragonite,Trade 2
20212,2021,2,"1,000 GP Gold Bar",14,"1,000 GP Gold Bar",Trade 2
20212,2021,2,Darkwood Plank,0.75,Darkwood Plank,Trade 1
20212,2021,2,Dwarven Steel,3,Dwarven Steel,Trade 1
20212,2021,2,Elven Bismuth,10,Elven Bismuth,Trade 2
20212,2021,2,Enchanter's Munition,1.5,Enchanter's Munition,Trade 1
20212,2021,2,Guild Button,20,Adventurers' Guild Button,Bonus
20212,2021,2,Minotaur Hide,2,Minotaur Hide,Trade 1
20212,2021,2,Mystic Silk,0.75,Mystic Silk,Trade 1
20212,2021,2,Oil of Enchantment,10,Oil of Enchantment,Trade 2
20212,2021,2,Patron Pin,175,Patron Pin,Premium
20212,2021,2,PCH,1.5,Potion Condensed Healing,Bonus
20212,2021,2,Philosopher's Stone,2,Philosopher's Stone,Trade 1
20212,2021,2,Preorder Bonus,0.75,Potion Re-Pete Healing,Preorder
20212,2021,2,PYP,117,Ultra Rare,Ultra Rare
20212,2021,2,Wish,181,Wish Ring,Premium
20213,2021,3,1k Bonus,30,7th Tooth of Cavadar,Premium
20213,2021,3,2k Bonus,2.25,Goggles of Ethereal Vision,Premium
20213,2021,3,3 Star,3,Tankard of Celebration,Bonus
20213,2021,3,Treasure Chip,4.67,Treasure Chip (each),Preorder
20213,2021,3,8k Bonus,405,Orb of Dragonkind (Ancient),Premium
20213,2021,3,Alchemist's Ink,2.75,Alchemist's Ink,Trade 1
20213,2021,3,Alchemist's Parchment,4,Alchemist's Parchment,Trade 1
20213,2021,3,Aragonite,16.5,Aragonite,Trade 2
20213,2021,3,"1,000 GP Gold Bar",12.5,"1,000 GP Gold Bar",Trade 2
20213,2021,3,Darkwood Plank,0.75,Darkwood Plank,Trade 1
20213,2021,3,Dwarven Steel,2.25,Dwarven Steel,Trade 1
20213,2021,3,Elven Bismuth,8.25,Elven Bismuth,Trade 2
20213,2021,3,Enchanter's Munition,1,Enchanter's Munition,Trade 1
20213,2021,3,Guild Button,8,Adventurers' Guild Button,Bonus
20213,2021,3,Minotaur Hide,1.25,Minotaur Hide,Trade 1
20213,2021,3,Mystic Silk,0.75,Mystic Silk,Trade 1
20213,2021,3,Oil of Enchantment,9,Oil of Enchantment,Trade 2
20213,2021,3,Patron Pin,155,Patron Pin,Premium
20213,2021,3,PCH,1.5,Potion Condensed Healing,Bonus
20213,2021,3,Philosopher's Stone,2.25,Philosopher's Stone,Trade 1
20213,2021,3,Preorder Bonus,0.5,Potion Re-Pete Healing,Preorder
20213,2021,3,PYP,117.5,Ultra Rare,Ultra Rare
20213,2021,3,Wish,175,Wish Ring,Premium
20214,2021,4,1k Bonus,31,7th Tooth of Cavadar,Premium
20214,2021,4,2k Bonus,3,Goggles of Ethereal Vision,Premium
20214,2021,4,3 Star,3,Tankard of Celebration,Bonus
20214,2021,4,Treasure Chip,5,Treasure Chip (each),Preorder
20214,2021,4,8k Bonus,415,Orb of Dragonkind (Ancient),Premium
20214,2021,4,Alchemist's Ink,4,Alchemist's Ink,Trade 1
20214,2021,4,Alchemist's Parchment,2.25,Alchemist's Parchment,Trade 1
20214,2021,4,Aragonite,21,Aragonite,Trade 2
20214,2021,4,"1,000 GP Gold Bar",12.75,"1,000 GP Gold Bar",Trade 2
20214,2021,4,Darkwood Plank,0.75,Darkwood Plank,Trade 1
20214,2021,4,Dwarven Steel,2.25,Dwarven Steel,Trade 1
20214,2021,4,Elven Bismuth,10,Elven Bismuth,Trade 2
20214,2021,4,Enchanter's Munition,1.5,Enchanter's Munition,Trade 1
20214,2021,4,Guild Button,2,Adventurers' Guild Button,Bonus
20214,2021,4,Minotaur Hide,1.5,Minotaur Hide,Trade 1
20214,2021,4,Mystic Silk,0.75,Mystic Silk,Trade 1
20214,2021,4,Oil of Enchantment,10,Oil of Enchantment,Trade 2
20214,2021,4,Patron Pin,105,Patron Pin,Premium
20214,2021,4,PCH,1,Potion Condensed Healing,Bonus
20214,2021,4,Philosopher's Stone,2.5,Philosopher's Stone,Trade 1
20214,2021,4,PYP,115,Ultra Rare,Ultra Rare
20214,2021,4,Wish,175,Wish Ring,Premium
20215,2021,5,1k Bonus,25,7th Tooth of Cavadar,Premium
20215,2021,5,2k Bonus,2,Goggles of Ethereal Vision,Premium
20215,2021,5,3 Star,4,Tankard of Celebration,Bonus
20215,2021,5,Treasure Chip,5,Treasure Chip (each),Preorder
20215,2021,5,8k Bonus,410,Orb of Dragonkind (Ancient),Premium
20215,2021,5,Alchemist's Ink,5,Alchemist's Ink,Trade 1
20215,2021,5,Alchemist's Parchment,2,Alchemist's Parchment,Trade 1
20215,2021,5,Aragonite,20,Aragonite,Trade 2
20215,2021,5,"1,000 GP Gold Bar",12,"1,000 GP Gold Bar",Trade 2
20215,2021,5,Darkwood Plank,0.5,Darkwood Plank,Trade 1
20215,2021,5,Dwarven Steel,3,Dwarven Steel,Trade 1
20215,2021,5,Elven Bismuth,8.25,Elven Bismuth,Trade 2
20215,2021,5,Enchanter's Munition,0.75,Enchanter's Munition,Trade 1
20215,2021,5,Minotaur Hide,2,Minotaur Hide,Trade 1
20215,2021,5,Mystic Silk,0.5,Mystic Silk,Trade 1
20215,2021,5,Oil of Enchantment,9,Oil of Enchantment,Trade 2
20215,2021,5,Patron Pin,150,Patron Pin,Premium
20215,2021,5,Philosopher's Stone,3,Philosopher's Stone,Trade 1
20215,2021,5,PYP,110,Ultra Rare,Ultra Rare
20215,2021,5,Wish,185,Wish Ring,Premium
20216,2021,6,1k Bonus,25,7th Tooth of Cavadar,Premium
20216,2021,6,8k Bonus,300,Orb of Dragonkind (Ancient),Premium
20216,2021,6,Alchemist's Ink,4,Alchemist's Ink,Trade 1
20216,2021,6,Alchemist's Parchment,5,Alchemist's Parchment,Trade 1
20216,2021,6,Aragonite,22,Aragonite,Trade 2
20216,2021,6,"1,000 GP Gold Bar",14,"1,000 GP Gold Bar",Trade 2
20216,2021,6,Darkwood Plank,1,Darkwood Plank,Trade 1
20216,2021,6,Dwarven Steel,3,Dwarven Steel,Trade 1
20216,2021,6,Elven Bismuth,12,Elven Bismuth,Trade 2
20216,2021,6,Enchanter's Munition,1,Enchanter's Munition,Trade 1
20216,2021,6,Minotaur Hide,1,Minotaur Hide,Trade 1
20216,2021,6,Mystic Silk,1,Mystic Silk,Trade 1
20216,2021,6,Oil of Enchantment,12,Oil of Enchantment,Trade 2
20216,2021,6,Patron Pin,150,Patron Pin,Premium
20216,2021,6,PCH,2,Potion Condensed Healing,Bonus
20216,2021,6,Philosopher's Stone,3,Philosopher's Stone,Trade 1
20216,2021,6,PYP,100,Ultra Rare,Ultra Rare
20216,2021,6,Wish,200,Wish Ring,Premium
20217,2021,7,1k Bonus,18,7th Tooth of Cavadar,Premium
20217,2021,7,2k Bonus,0.25,Goggles of Ethereal Vision,Premium
20217,2021,7,3 Star,5,Tankard of Celebration,Bonus
20217,2021,7,8k Bonus,300,Orb of Dragonkind (Ancient),Premium
20217,2021,7,Alchemist's Ink,5.5,Alchemist's Ink,Trade 1
20217,2021,7,Alchemist's Parchment,3.5,Alchemist's Parchment,Trade 1
20217,2021,7,Aragonite,25,Aragonite,Trade 2
20217,2021,7,"1,000 GP Gold Bar",14,"1,000 GP Gold Bar",Trade 2
20217,2021,7,Darkwood Plank,0.75,Darkwood Plank,Trade 1
20217,2021,7,Dwarven Steel,5,Dwarven Steel,Trade 1
20217,2021,7,Elven Bismuth,13,Elven Bismuth,Trade 2
20217,2021,7,Enchanter's Munition,0.75,Enchanter's Munition,Trade 1
20217,2021,7,Guild Button,3,Adventurers' Guild Button,Bonus
20217,2021,7,Minotaur Hide,2.5,Minotaur Hide,Trade 1
20217,2021,7,Mystic Silk,0.75,Mystic Silk,Trade 1
20217,2021,7,Oil of Enchantment,10,Oil of Enchantment,Trade 2
20217,2021,7,Patron Pin,80,Patron Pin,Premium
20217,2021,7,PCH,1,Potion Condensed Healing,Bonus
20217,2021,7,Philosopher's Stone,3.5,Philosopher's Stone,Trade 1
20217,2021,7,PYP,125,Ultra Rare,Ultra Rare
20217,2021,7,Wish,180,Wish Ring,Premium
20218,2021,8,1k Bonus,12,7th Tooth of Cavadar,Premium
20218,2021,8,2k Bonus,0.25,Goggles of Ethereal Vision,Premium
20218,2021,8,3 Star,5,Tankard of Celebration,Bonus
20218,2021,8,8k Bonus,225,Orb of Dragonkind (Ancient),Premium
20218,2021,8,Alchemist's Ink,5.75,Alchemist's Ink,Trade 1
20218,2021,8,Alchemist's Parchment,3,Alchemist's Parchment,Trade 1
20218,2021,8,Aragonite,23,Aragonite,Trade 2
20218,2021,8,"1,000 GP Gold Bar",13,"1,000 GP Gold Bar",Trade 2
20218,2021,8,Darkwood Plank,1,Darkwood Plank,Trade 1
20218,2021,8,Dwarven Steel,5.5,Dwarven Steel,Trade 1
20218,2021,8,Elven Bismuth,11,Elven Bismuth,Trade 2
20218,2021,8,Enchanter's Munition,1,Enchanter's Munition,Trade 1
20218,2021,8,Guild Button,0.25,Adventurers' Guild Button,Bonus
20218,2021,8,Minotaur Hide,2,Minotaur Hide,Trade 1
20218,2021,8,Mystic Silk,0.75,Mystic Silk,Trade 1
20218,2021,8,Oil of Enchantment,12.5,Oil of Enchantment,Trade 2
20218,2021,8,Patron Pin,130,Patron Pin,Premium
20218,2021,8,PCH,0.5,Potion Condensed Healing,Bonus
20218,2021,8,Philosopher's Stone,4,Philosopher's Stone,Trade 1
20218,2021,8,PYP,120,Ultra Rare,Ultra Rare
20218,2021,8,Wish,175,Wish Ring,Premium
20219,2021,9,1k Bonus,11,7th Tooth of Cavadar,Premium
20219,2021,9,2k Bonus,0.5,Goggles of Ethereal Vision,Premium
20219,2021,9,3 Star,3.25,Tankard of Celebration,Bonus
20219,2021,9,8k Bonus,255,Orb of Dragonkind (Ancient),Premium
20219,2021,9,Alchemist's Ink,6,Alchemist's Ink,Trade 1
20219,2021,9,Alchemist's Parchment,5.5,Alchemist's Parchment,Trade 1
20219,2021,9,Aragonite,23,Aragonite,Trade 2
20219,2021,9,"1,000 GP Gold Bar",13,"1,000 GP Gold Bar",Trade 2
20219,2021,9,Darkwood Plank,0.75,Darkwood Plank,Trade 1
20219,2021,9,Dwarven Steel,3.75,Dwarven Steel,Trade 1
20219,2021,9,Elven Bismuth,11,Elven Bismuth,Trade 2
20219,2021,9,Enchanter's Munition,1.25,Enchanter's Munition,Trade 1
20219,2021,9,Guild Button,1,Adventurers' Guild Button,Bonus
20219,2021,9,Minotaur Hide,1.75,Minotaur Hide,Trade 1
20219,2021,9,Mystic Silk,1.25,Mystic Silk,Trade 1
20219,2021,9,Oil of Enchantment,10,Oil of Enchantment,Trade 2
20219,2021,9,Patron Pin,132,Patron Pin,Premium
20219,2021,9,Philosopher's Stone,4,Philosopher's Stone,Trade 1
20219,2021,9,PYP,122,Ultra Rare,Ultra Rare
20219,2021,9,Wish,195,Wish Ring,Premium
202110,2021,10,1k Bonus,8.25,7th Tooth of Cavadar,Premium
202110,2021,10,2k Bonus,0.25,Goggles of Ethereal Vision,Premium
202110,2021,10,3 Star,4.25,Tankard of Celebration,Bonus
202110,2021,10,8k Bonus,210,Orb of Dragonkind (Ancient),Premium
202110,2021,10,Alchemist's Ink,5.75,Alchemist's Ink,Trade 1
202110,2021,10,Alchemist's Parchment,2.75,Alchemist's Parchment,Trade 1
202110,2021,10,Aragonite,21,Aragonite,Trade 2
202110,2021,10,"1,000 GP Gold Bar",13,"1,000 GP Gold Bar",Trade 2
202110,2021,10,Darkwood Plank,1,Darkwood Plank,Trade 1
202110,2021,10,Dwarven Steel,4.5,Dwarven Steel,Trade 1
202110,2021,10,Elven Bismuth,12.5,Elven Bismuth,Trade 2
202110,2021,10,Enchanter's Munition,1.75,Enchanter's Munition,Trade 1
202110,2021,10,Minotaur Hide,1.75,Minotaur Hide,Trade 1
202110,2021,10,Mystic Silk,0.75,Mystic Silk,Trade 1
202110,2021,10,Oil of Enchantment,13,Oil of Enchantment,Trade 2
202110,2021,10,Patron Pin,145,Patron Pin,Premium
202110,2021,10,PCH,2,Potion Condensed Healing,Bonus
202110,2021,10,Philosopher's Stone,3.5,Philosopher's Stone,Trade 1
202110,2021,10,PYP,125,Ultra Rare,Ultra Rare
202110,2021,10,Wish,180,Wish Ring,Premium
202111,2021,11,1k Bonus,23,7th Tooth of Cavadar,Premium
202111,2021,11,2k Bonus,0.5,Goggles of Ethereal Vision,Premium
202111,2021,11,3 Star,4,Tankard of Celebration,Bonus
202111,2021,11,8k Bonus,275,Orb of Dragonkind (Ancient),Premium
202111,2021,11,Alchemist's Ink,5.25,Alchemist's Ink,Trade 1
202111,2021,11,Alchemist's Parchment,3,Alchemist's Parchment,Trade 1
202111,2021,11,Darkwood Plank,1.25,Darkwood Plank,Trade 1
202111,2021,11,Dwarven Steel,4.5,Dwarven Steel,Trade 1
202111,2021,11,Enchanter's Munition,2,Enchanter's Munition,Trade 1
202111,2021,11,Guild Button,0.5,Adventurers' Guild Button,Bonus
202111,2021,11,Minotaur Hide,2.5,Minotaur Hide,Trade 1
202111,2021,11,Mystic Silk,1.5,Mystic Silk,Trade 1
202111,2021,11,Patron Pin,130,Patron Pin,Premium
202111,2021,11,PCH,1,Potion Condensed Healing,Bonus
202111,2021,11,Philosopher's Stone,5,Philosopher's Stone,Trade 1
202111,2021,11,PYP,120,Ultra Rare,Ultra Rare
202111,2021,11,Wish,200,Wish Ring,Premium
202112,2021,12,1k Bonus,11,7th Tooth of Cavadar,Premium
202112,2021,12,2k Bonus,0.25,Goggles of Ethereal Vision,Premium
202112,2021,12,3 Star,0.5,Tankard of Celebration,Bonus
202112,2021,12,8k Bonus,400,Orb of Dragonkind (Ancient),Premium
202112,2021,12,Alchemist's Ink,5.25,Alchemist's Ink,Trade 1
202112,2021,12,Alchemist's Parchment,3.75,Alchemist's Parchment,Trade 1
202112,2021,12,Aragonite,22,Aragonite,Trade 2
202112,2021,12,"1,000 GP Gold Bar",13,"1,000 GP Gold Bar",Trade 2
202112,2021,12,Darkwood Plank,1,Darkwood Plank,Trade 1
202112,2021,12,Dwarven Steel,5.75,Dwarven Steel,Trade 1
202112,2021,12,Elven Bismuth,12,Elven Bismuth,Trade 2
202112,2021,12,Enchanter's Munition,1.5,Enchanter's Munition,Trade 1
202112,2021,12,Minotaur Hide,3,Minotaur Hide,Trade 1
202112,2021,12,Mystic Silk,1.25,Mystic Silk,Trade 1
202112,2021,12,Oil of Enchantment,12,Oil of Enchantment,Trade 2
202112,2021,12,Patron Pin,155,Patron Pin,Premium
202112,2021,12,PCH,1,Potion Condensed Healing,Bonus
202112,2021,12,Philosopher's Stone,4,Philosopher's Stone,Trade 1
202112,2021,12,PYP,115,Ultra Rare,Ultra Rare
202112,2021,12,Wish,175,Wish Ring,Premium
202113,2021,13,1k Bonus,17,7th Tooth of Cavadar,Premium
202113,2021,13,2k Bonus,0.25,Goggles of Ethereal Vision,Premium
202113,2021,13,3 Star,3,Tankard of Celebration,Bonus
202113,2021,13,8k Bonus,265,Orb of Dragonkind (Ancient),Premium
202113,2021,13,Alchemist's Ink,7.5,Alchemist's Ink,Trade 1
202113,2021,13,Alchemist's Parchment,3.5,Alchemist's Parchment,Trade 1
202113,2021,13,Aragonite,20,Aragonite,Trade 2
202113,2021,13,"1,000 GP Gold Bar",14,"1,000 GP Gold Bar",Trade 2
202113,2021,13,Darkwood Plank,1,Darkwood Plank,Trade 1
202113,2021,13,Dwarven Steel,6,Dwarven Steel,Trade 1
202113,2021,13,Elven Bismuth,12,Elven Bismuth,Trade 2
202113,2021,13,Enchanter's Munition,1.75,Enchanter's Munition,Trade 1
202113,2021,13,Minotaur Hide,2.25,Minotaur Hide,Trade 1
202113,2021,13,Mystic Silk,1.5,Mystic Silk,Trade 1
202113,2021,13,Oil of Enchantment,14,Oil of Enchantment,Trade 2
202113,2021,13,Patron Pin,125,Patron Pin,Premium
202113,2021,13,PCH,1.25,Potion Condensed Healing,Bonus
202113,2021,13,Philosopher's Stone,4,Philosopher's Stone,Trade 1
202113,2021,13,PYP,115,Ultra Rare,Ultra Rare
202113,2021,13,Wish,180,Wish Ring,Premium
202114,2021,14,1k Bonus,20,7th Tooth of Cavadar,Premium
202114,2021,14,2k Bonus,1.25,Goggles of Ethereal Vision,Premium
202114,2021,14,3 Star,3.5,Tankard of Celebration,Bonus
202114,2021,14,8k Bonus,450,Orb of Dragonkind (Ancient),Premium
202114,2021,14,Alchemist's Ink,5.25,Alchemist's Ink,Trade 1
202114,2021,14,Alchemist's Parchment,3.75,Alchemist's Parchment,Trade 1
202114,2021,14,Aragonite,20,Aragonite,Trade 2
202114,2021,14,"1,000 GP Gold Bar",14,"1,000 GP Gold Bar",Trade 2
202114,2021,14,Darkwood Plank,1.5,Darkwood Plank,Trade 1
202114,2021,14,Dwarven Steel,5.75,Dwarven Steel,Trade 1
202114,2021,14,Elven Bismuth,10.5,Elven Bismuth,Trade 2
202114,2021,14,Enchanter's Munition,1.25,Enchanter's Munition,Trade 1
202114,2021,14,Minotaur Hide,4.25,Minotaur Hide,Trade 1
202114,2021,14,Mystic Silk,1.25,Mystic Silk,Trade 1
202114,2021,14,Oil of Enchantment,11,Oil of Enchantment,Trade 2
202114,2021,14,Patron Pin,3.25,Patron Pin,Premium
202114,2021,14,PCH,0.75,Potion Condensed Healing,Bonus
202114,2021,14,Philosopher's Stone,3.25,Philosopher's Stone,Trade 1
202114,2021,14,PYP,110,Ultra Rare,Ultra Rare
202114,2021,14,Wish,225,Wish Ring,Premium
202115,2021,15,1k Bonus,14,7th Tooth of Cavadar,Premium
202115,2021,15,2k Bonus,1.25,Goggles of Ethereal Vision,Premium
202115,2021,15,3 Star,4,Tankard of Celebration,Bonus
202115,2021,15,8k Bonus,400,Orb of Dragonkind (Ancient),Premium
202115,2021,15,Alchemist's Ink,6,Alchemist's Ink,Trade 1
202115,2021,15,Alchemist's Parchment,3.25,Alchemist's Parchment,Trade 1
202115,2021,15,Aragonite,19,Aragonite,Trade 2
202115,2021,15,"1,000 GP Gold Bar",14,"1,000 GP Gold Bar",Trade 2
202115,2021,15,Darkwood Plank,1.5,Darkwood Plank,Trade 1
202115,2021,15,Dwarven Steel,6,Dwarven Steel,Trade 1
202115,2021,15,Elven Bismuth,10.5,Elven Bismuth,Trade 2
202115,2021,15,Enchanter's Munition,1.5,Enchanter's Munition,Trade 1
202115,2021,15,Minotaur Hide,4,Minotaur Hide,Trade 1
202115,2021,15,Mystic Silk,1.25,Mystic Silk,Trade 1
202115,2021,15,Oil of Enchantment,11,Oil of Enchantment,Trade 2
202115,2021,15,Patron Pin,1.75,Patron Pin,Premium
202115,2021,15,PCH,1,Potion Condensed Healing,Bonus
202115,2021,15,Philosopher's Stone,3.5,Philosopher's Stone,Trade 1
202115,2021,15,PYP,110,Ultra Rare,Ultra Rare
202115,2021,15,Wish,220,Wish Ring,Premium
202116,2021,16,1k Bonus,15,7th Tooth of Cavadar,Premium
202116,2021,16,2k Bonus,0.25,Goggles of Ethereal Vision,Premium
202116,2021,16,3 Star,3,Tankard of Celebration,Bonus
202116,2021,16,8k Bonus,400,Orb of Dragonkind (Ancient),Premium
202116,2021,16,Alchemist's Ink,6,Alchemist's Ink,Trade 1
202116,2021,16,Alchemist's Parchment,3.5,Alchemist's Parchment,Trade 1
202116,2021,16,Aragonite,19,Aragonite,Trade 2
202116,2021,16,"1,000 GP Gold Bar",13.5,"1,000 GP Gold Bar",Trade 2
202116,2021,16,Darkwood Plank,1.5,Darkwood Plank,Trade 1
202116,2021,16,Dwarven Steel,4.75,Dwarven Steel,Trade 1
202116,2021,16,Elven Bismuth,11,Elven Bismuth,Trade 2
202116,2021,16,Enchanter's Munition,1.5,Enchanter's Munition,Trade 1
202116,2021,16,Minotaur Hide,5,Minotaur Hide,Trade 1
202116,2021,16,Mystic Silk,1.5,Mystic Silk,Trade 1
202116,2021,16,Oil of Enchantment,12,Oil of Enchantment,Trade 2
202116,2021,16,Patron Pin,0.25,Patron Pin,Premium
202116,2021,16,PCH,1.25,Potion Condensed Healing,Bonus
202116,2021,16,Philosopher's Stone,3.5,Philosopher's Stone,Trade 1
202116,2021,16,PYP,110,Ultra Rare,Ultra Rare
202116,2021,16,Wish,225,Wish Ring,Premium
202117,2021,17,1k Bonus,11,7th Tooth of Cavadar,Premium
202117,2021,17,2k Bonus,0.5,Goggles of Ethereal Vision,Premium
202117,2021,17,3 Star,2.25,Tankard of Celebration,Bonus
202117,2021,17,8k Bonus,255,Orb of Dragonkind (Ancient),Premium
202117,2021,17,Alchemist's Ink,6.75,Alchemist's Ink,Trade 1
202117,2021,17,Alchemist's Parchment,3.75,Alchemist's Parchment,Trade 1
202117,2021,17,Aragonite,20,Aragonite,Trade 2
202117,2021,17,"1,000 GP Gold Bar",13,"1,000 GP Gold Bar",Trade 2
202117,2021,17,Darkwood Plank,1.5,Darkwood Plank,Trade 1
202117,2021,17,Dwarven Steel,5,Dwarven Steel,Trade 1
202117,2021,17,Elven Bismuth,11,Elven Bismuth,Trade 2
202117,2021,17,Enchanter's Munition,1.75,Enchanter's Munition,Trade 1
202117,2021,17,Minotaur Hide,4.25,Minotaur Hide,Trade 1
202117,2021,17,Mystic Silk,1.5,Mystic Silk,Trade 1
202117,2021,17,Oil of Enchantment,11,Oil of Enchantment,Trade 2
202117,2021,17,Patron Pin,1.25,Patron Pin,Premium
202117,2021,17,PCH,1.75,Potion Condensed Healing,Bonus
202117,2021,17,Philosopher's Stone,3.5,Philosopher's Stone,Trade 1
202117,2021,17,PYP,110,Ultra Rare,Ultra Rare
202117,2021,17,Wish,200,Wish Ring,Premium
202118,2021,18,1k Bonus,7.25,7th Tooth of Cavadar,Premium
202118,2021,18,2k Bonus,1.25,Goggles of Ethereal Vision,Premium
202118,2021,18,3 Star,1.25,Tankard of Celebration,Bonus
202118,2021,18,8k Bonus,250,Orb of Dragonkind (Ancient),Premium
202118,2021,18,Alchemist's Ink,9.25,Alchemist's Ink,Trade 1
202118,2021,18,Alchemist's Parchment,3.25,Alchemist's Parchment,Trade 1
202118,2021,18,Aragonite,19,Aragonite,Trade 2
202118,2021,18,"1,000 GP Gold Bar",14,"1,000 GP Gold Bar",Trade 2
202118,2021,18,Darkwood Plank,1.5,Darkwood Plank,Trade 1
202118,2021,18,Dwarven Steel,9,Dwarven Steel,Trade 1
202118,2021,18,Elven Bismuth,10,Elven Bismuth,Trade 2
202118,2021,18,Enchanter's Munition,1.5,Enchanter's Munition,Trade 1
202118,2021,18,Minotaur Hide,4.25,Minotaur Hide,Trade 1
202118,2021,18,Mystic Silk,1.5,Mystic Silk,Trade 1
202118,2021,18,Oil of Enchantment,11,Oil of Enchantment,Trade 2
202118,2021,18,Patron Pin,0.25,Patron Pin,Premium
202118,2021,18,PCH,1.75,Potion Condensed Healing,Bonus
202118,2021,18,Philosopher's Stone,7,Philosopher's Stone,Trade 1
202118,2021,18,PYP,105,Ultra Rare,Ultra Rare
202118,2021,18,Wish,190,Wish Ring,Premium
202119,2021,19,1k Bonus,8,7th Tooth of Cavadar,Premium
202119,2021,19,2k Bonus,0.25,Goggles of Ethereal Vision,Premium
